TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
44555,0,0.238874,0,0,0,0,0,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:48Z
45570,1,0.238874,0.238874,0,0,0,0,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:49Z
46569,2,0.238874,0.238874,0.238874,0,0,0,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:50Z
47573,3,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:51Z
48590,4,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:52Z
49587,5,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:53Z
50603,6,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:54Z
51616,7,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0.238874,NaN,1,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:58:55Z
94931,0,0.477747,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0.238874,0.920455,9,10,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:59:38Z
95941,1,0.477747,0.477747,0.238874,0.238874,0.238874,0.238874,0.238874,0.238874,0,0,0,0,0.238874,0.892857,9,10,0,1,1,0.238874,10,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,11,0,1,1,0.238874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11T20:59:39Z
