TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,EE9,EE10,EE11,EE12,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,SF9,TP9,PRR9,InstantPRR9,InstantEE9,SF10,TP10,PRR10,InstantPRR10,InstantEE10,SF11,TP11,PRR11,InstantPRR11,InstantEE11,SF12,TP12,PRR12,InstantPRR12,InstantEE12,time
52260,0,0.260479,0,0,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:11Z
53258,1,0.260479,0.260479,0,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:12Z
54230,2,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:13Z
55231,3,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:14Z
56243,4,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:15Z
57249,5,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:16Z
58265,6,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.6,0.6,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:17Z
59288,7,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.6,0.6,0,11,0,0.6,0.6,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:18Z
60284,8,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.6,0.6,0,11,0,0.6,0.6,0,11,0,0.6,0.6,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:19Z
61295,9,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0.260479,0,0,0.260479,NaN,1,11,0,0.8,0.8,0,11,0,0.6,0.6,0,11,0,0.6,0.6,0,11,0,0.6,0.6,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,11,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,2023-03-22T13:57:20Z
